name	group	targetID
Glutamic acid	approved,nutraceutical	BE0000721
Glutamic acid	approved,nutraceutical	BE0000396
Glutamic acid	approved,nutraceutical	BE0000825
Glutamic acid	approved,nutraceutical	BE0000383
Glutamic acid	approved,nutraceutical	BE0000188
Glutamic acid	approved,nutraceutical	BE0000219
Glutamic acid	approved,nutraceutical	BE0002240
Glutamic acid	approved,nutraceutical	BE0000529
Glutamic acid	approved,nutraceutical	BE0000692
Glutamic acid	approved,nutraceutical	BE0000667
Glutamic acid	approved,nutraceutical	BE0000403
Glutamic acid	approved,nutraceutical	BE0001115
Glutamic acid	approved,nutraceutical	BE0000884
Glutamic acid	approved,nutraceutical	BE0001054
Glutamic acid	approved,nutraceutical	BE0000166
Glutamic acid	approved,nutraceutical	BE0002270
Glutamic acid	approved,nutraceutical	BE0000755
Glutamic acid	approved,nutraceutical	BE0000321
Glutamic acid	approved,nutraceutical	BE0000517
Glutamic acid	approved,nutraceutical	BE0000253
Glutamic acid	approved,nutraceutical	BE0000365
Glutamic acid	approved,nutraceutical	BE0000700
Glutamic acid	approved,nutraceutical	BE0002271
Glutamic acid	approved,nutraceutical	BE0000760
Glutamic acid	approved,nutraceutical	BE0000417
Glutamic acid	approved,nutraceutical	BE0000454
Glutamic acid	approved,nutraceutical	BE0002152
Glutamic acid	approved,nutraceutical	BE0002272
Glutamic acid	approved,nutraceutical	BE0002244
Glutamic acid	approved,nutraceutical	BE0002274
Glutamic acid	approved,nutraceutical	BE0000727
Glutamic acid	approved,nutraceutical	BE0000641
Glutamic acid	approved,nutraceutical	BE0002166
Glutamic acid	approved,nutraceutical	BE0000073
Glutamic acid	approved,nutraceutical	BE0000003
Glutamic acid	approved,nutraceutical	BE0002277
Glutamic acid	approved,nutraceutical	BE0000030
Glutamic acid	approved,nutraceutical	BE0004640
Glutamic acid	approved,nutraceutical	BE0000603
Glutamic acid	approved,nutraceutical	BE0000180
Glutamic acid	approved,nutraceutical	BE0000346
Glutamic acid	approved,nutraceutical	BE0000640
Glutamic acid	approved,nutraceutical	BE0000606
Glutamic acid	approved,nutraceutical	BE0000568
Glutamic acid	approved,nutraceutical	BE0000602
Glutamic acid	approved,nutraceutical	BE0000378
Glutamic acid	approved,nutraceutical	BE0000822
Glutamic acid	approved,nutraceutical	BE0000829
Glutamic acid	approved,nutraceutical	BE0000831
Glutamic acid	approved,nutraceutical	BE0000830
Glutamic acid	approved,nutraceutical	BE0000823
Glutamic acid	approved,nutraceutical	BE0000826
Glutamic acid	approved,nutraceutical	BE0000832
Glutathione	approved,investigational,nutraceutical	BE0002279
Glutathione	approved,investigational,nutraceutical	BE0001167
Glutathione	approved,investigational,nutraceutical	BE0002281
Glutathione	approved,investigational,nutraceutical	BE0002189
Glutathione	approved,investigational,nutraceutical	BE0002282
Glutathione	approved,investigational,nutraceutical	BE0002283
Glutathione	approved,investigational,nutraceutical	BE0000889
Glutathione	approved,investigational,nutraceutical	BE0001189
Glutathione	approved,investigational,nutraceutical	BE0002284
Glutathione	approved,investigational,nutraceutical	BE0001135
Glutathione	approved,investigational,nutraceutical	BE0002285
Glutathione	approved,investigational,nutraceutical	BE0002286
Glutathione	approved,investigational,nutraceutical	BE0001825
Glutathione	approved,investigational,nutraceutical	BE0002287
Glutathione	approved,investigational,nutraceutical	BE0002289
Glutathione	approved,investigational,nutraceutical	BE0002290
Glutathione	approved,investigational,nutraceutical	BE0002291
Glutathione	approved,investigational,nutraceutical	BE0002292
Glutathione	approved,investigational,nutraceutical	BE0000962
Glutathione	approved,investigational,nutraceutical	BE0001117
Glutathione	approved,investigational,nutraceutical	BE0000648
Glutathione	approved,investigational,nutraceutical	BE0000185
Glutathione	approved,investigational,nutraceutical	BE0000807
Glutathione	approved,investigational,nutraceutical	BE0000808
Glutathione	approved,investigational,nutraceutical	BE0000809
Glutathione	approved,investigational,nutraceutical	BE0000810
Glutathione	approved,investigational,nutraceutical	BE0000811
Glutathione	approved,investigational,nutraceutical	BE0000812
Glutathione	approved,investigational,nutraceutical	BE0000813
Glutathione	approved,investigational,nutraceutical	BE0000814
Glutathione	approved,investigational,nutraceutical	BE0000815
Glutathione	approved,investigational,nutraceutical	BE0000816
Glutathione	approved,investigational,nutraceutical	BE0000817
Glutathione	approved,investigational,nutraceutical	BE0000818
Glutathione	approved,investigational,nutraceutical	BE0000819
Glutathione	approved,investigational,nutraceutical	BE0000820
Glutathione	approved,investigational,nutraceutical	BE0000821
Glutathione	approved,investigational,nutraceutical	BE0000747
Glutathione	approved,investigational,nutraceutical	BE0000058
Glutathione	approved,investigational,nutraceutical	BE0002638
Glutathione	approved,investigational,nutraceutical	BE0009997
Phosphatidyl serine	investigational,nutraceutical	BE0002296
Phosphatidyl serine	investigational,nutraceutical	BE0002297
Phosphatidyl serine	investigational,nutraceutical	BE0002299
Phosphatidyl serine	investigational,nutraceutical	BE0002300
Phosphatidyl serine	investigational,nutraceutical	BE0002301
Phosphatidyl serine	investigational,nutraceutical	BE0001001
Phosphatidyl serine	investigational,nutraceutical	BE0001132
Phosphatidyl serine	investigational,nutraceutical	BE0001099
Phosphatidyl serine	investigational,nutraceutical	BE0000673
Phosphatidyl serine	investigational,nutraceutical	BE0000189
Glycine	approved,nutraceutical,vet_approved	BE0000518
Glycine	approved,nutraceutical,vet_approved	BE0000409
Glycine	approved,nutraceutical,vet_approved	BE0000898
Glycine	approved,nutraceutical,vet_approved	BE0000998
Glycine	approved,nutraceutical,vet_approved	BE0000760
Glycine	approved,nutraceutical,vet_approved	BE0002303
Glycine	approved,nutraceutical,vet_approved	BE0002304
Glycine	approved,nutraceutical,vet_approved	BE0000185
Glycine	approved,nutraceutical,vet_approved	BE0000454
Glycine	approved,nutraceutical,vet_approved	BE0002154
Glycine	approved,nutraceutical,vet_approved	BE0002305
Glycine	approved,nutraceutical,vet_approved	BE0000292
Glycine	approved,nutraceutical,vet_approved	BE0002306
Glycine	approved,nutraceutical,vet_approved	BE0002307
Glycine	approved,nutraceutical,vet_approved	BE0000102
Glycine	approved,nutraceutical,vet_approved	BE0002309
Glycine	approved,nutraceutical,vet_approved	BE0000534
Glycine	approved,nutraceutical,vet_approved	BE0000433
Glycine	approved,nutraceutical,vet_approved	BE0000316
Glycine	approved,nutraceutical,vet_approved	BE0000055
Glycine	approved,nutraceutical,vet_approved	BE0000331
Glycine	approved,nutraceutical,vet_approved	BE0000414
Glycine	approved,nutraceutical,vet_approved	BE0000745
Glycine	approved,nutraceutical,vet_approved	BE0000372
Glycine	approved,nutraceutical,vet_approved	BE0000347
Calcifediol	approved,nutraceutical	BE0000779
Pyridoxal	experimental,nutraceutical	BE0000042
Creatine	approved,investigational,nutraceutical	BE0000714
Creatine	approved,investigational,nutraceutical	BE0000171
Creatine	approved,investigational,nutraceutical	BE0000082
Creatine	approved,investigational,nutraceutical	BE0000410
Creatine	approved,investigational,nutraceutical	BE0000375
Creatine	approved,investigational,nutraceutical	BE0000567
Leucine	investigational,nutraceutical	BE0000204
Leucine	investigational,nutraceutical	BE0000721
Leucine	investigational,nutraceutical	BE0000517
Leucine	investigational,nutraceutical	BE0000613
Leucine	investigational,nutraceutical	BE0000450
Leucine	investigational,nutraceutical	BE0000769
Tryptophan	approved,nutraceutical,withdrawn	BE0002311
Tryptophan	approved,nutraceutical,withdrawn	BE0001343
Tryptophan	approved,nutraceutical,withdrawn	BE0000228
Cysteine	approved,nutraceutical	BE0000606
Cysteine	approved,nutraceutical	BE0000166
Cysteine	approved,nutraceutical	BE0000529
Cysteine	approved,nutraceutical	BE0000383
Cysteine	approved,nutraceutical	BE0000791
Cysteine	approved,nutraceutical	BE0000323
Cysteine	approved,nutraceutical	BE0000701
Cysteine	approved,nutraceutical	BE0001145
Cysteine	approved,nutraceutical	BE0000185
Cysteine	approved,nutraceutical	BE0002312
Cysteine	approved,nutraceutical	BE0000079
Cysteine	approved,nutraceutical	BE0000151
Cysteine	approved,nutraceutical	BE0000569
Thiamine	approved,investigational,nutraceutical,vet_approved	BE0000157
Ergocalciferol	approved,nutraceutical	BE0000779
Ergocalciferol	approved,nutraceutical	BE0004902
Dihomo-gamma-linolenic acid	investigational,nutraceutical	BE0000017
Dihomo-gamma-linolenic acid	investigational,nutraceutical	BE0000262
Citrulline	investigational,nutraceutical	BE0000671
Citrulline	investigational,nutraceutical	BE0000608
Citrulline	investigational,nutraceutical	BE0000788
Citrulline	investigational,nutraceutical	BE0000766
Citrulline	investigational,nutraceutical	BE0000306
Citrulline	investigational,nutraceutical	BE0000067
Citrulline	investigational,nutraceutical	BE0000005
Citrulline	investigational,nutraceutical	BE0000263
Citrulline	investigational,nutraceutical	BE0002313
Citrulline	investigational,nutraceutical	BE0002314
Citrulline	investigational,nutraceutical	BE0002315
Citrulline	investigational,nutraceutical	BE0002316
Citrulline	investigational,nutraceutical	BE0001092
Threonine	approved,nutraceutical	BE0000234
Threonine	approved,nutraceutical	BE0002317
NADH	approved,nutraceutical	BE0000645
NADH	approved,nutraceutical	BE0000227
NADH	approved,nutraceutical	BE0000299
NADH	approved,nutraceutical	BE0000360
NADH	approved,nutraceutical	BE0000465
NADH	approved,nutraceutical	BE0000400
NADH	approved,nutraceutical	BE0000522
NADH	approved,nutraceutical	BE0000208
NADH	approved,nutraceutical	BE0000297
NADH	approved,nutraceutical	BE0000009
NADH	approved,nutraceutical	BE0000747
NADH	approved,nutraceutical	BE0000317
NADH	approved,nutraceutical	BE0000780
NADH	approved,nutraceutical	BE0000425
NADH	approved,nutraceutical	BE0000148
NADH	approved,nutraceutical	BE0000408
NADH	approved,nutraceutical	BE0000100
NADH	approved,nutraceutical	BE0000149
NADH	approved,nutraceutical	BE0000068
NADH	approved,nutraceutical	BE0000586
NADH	approved,nutraceutical	BE0000377
NADH	approved,nutraceutical	BE0000328
NADH	approved,nutraceutical	BE0000175
NADH	approved,nutraceutical	BE0000589
NADH	approved,nutraceutical	BE0000128
NADH	approved,nutraceutical	BE0000336
NADH	approved,nutraceutical	BE0000574
NADH	approved,nutraceutical	BE0000604
NADH	approved,nutraceutical	BE0000161
NADH	approved,nutraceutical	BE0000184
NADH	approved,nutraceutical	BE0000771
NADH	approved,nutraceutical	BE0000559
NADH	approved,nutraceutical	BE0000011
NADH	approved,nutraceutical	BE0000194
NADH	approved,nutraceutical	BE0000006
NADH	approved,nutraceutical	BE0000570
NADH	approved,nutraceutical	BE0000357
NADH	approved,nutraceutical	BE0000578
NADH	approved,nutraceutical	BE0000438
NADH	approved,nutraceutical	BE0000722
NADH	approved,nutraceutical	BE0000592
NADH	approved,nutraceutical	BE0000552
NADH	approved,nutraceutical	BE0000662
NADH	approved,nutraceutical	BE0000126
NADH	approved,nutraceutical	BE0000329
NADH	approved,nutraceutical	BE0000059
NADH	approved,nutraceutical	BE0000051
NADH	approved,nutraceutical	BE0000761
NADH	approved,nutraceutical	BE0000260
NADH	approved,nutraceutical	BE0000133
NADH	approved,nutraceutical	BE0000131
NADH	approved,nutraceutical	BE0000622
NADH	approved,nutraceutical	BE0000044
NADH	approved,nutraceutical	BE0000193
NADH	approved,nutraceutical	BE0000231
NADH	approved,nutraceutical	BE0000718
NADH	approved,nutraceutical	BE0000554
NADH	approved,nutraceutical	BE0000720
NADH	approved,nutraceutical	BE0000287
NADH	approved,nutraceutical	BE0000583
NADH	approved,nutraceutical	BE0000479
NADH	approved,nutraceutical	BE0000446
NADH	approved,nutraceutical	BE0000542
NADH	approved,nutraceutical	BE0000513
NADH	approved,nutraceutical	BE0000600
NADH	approved,nutraceutical	BE0000152
NADH	approved,nutraceutical	BE0000135
NADH	approved,nutraceutical	BE0000595
NADH	approved,nutraceutical	BE0000728
NADH	approved,nutraceutical	BE0000225
NADH	approved,nutraceutical	BE0000180
NADH	approved,nutraceutical	BE0000098
NADH	approved,nutraceutical	BE0000609
NADH	approved,nutraceutical	BE0000571
NADH	approved,nutraceutical	BE0000741
NADH	approved,nutraceutical	BE0000762
NADH	approved,nutraceutical	BE0000330
NADH	approved,nutraceutical	BE0000162
NADH	approved,nutraceutical	BE0000755
NADH	approved,nutraceutical	BE0000031
NADH	approved,nutraceutical	BE0000220
NADH	approved,nutraceutical	BE0000655
NADH	approved,nutraceutical	BE0000073
NADH	approved,nutraceutical	BE0000196
NADH	approved,nutraceutical	BE0000307
NADH	approved,nutraceutical	BE0000617
NADH	approved,nutraceutical	BE0000268
NADH	approved,nutraceutical	BE0000244
NADH	approved,nutraceutical	BE0000160
NADH	approved,nutraceutical	BE0000541
NADH	approved,nutraceutical	BE0000551
NADH	approved,nutraceutical	BE0000540
NADH	approved,nutraceutical	BE0000503
NADH	approved,nutraceutical	BE0000008
NADH	approved,nutraceutical	BE0000473
NADH	approved,nutraceutical	BE0000305
NADH	approved,nutraceutical	BE0000272
NADH	approved,nutraceutical	BE0000081
NADH	approved,nutraceutical	BE0000401
NADH	approved,nutraceutical	BE0000224
NADH	approved,nutraceutical	BE0000348
NADH	approved,nutraceutical	BE0000580
NADH	approved,nutraceutical	BE0000169
NADH	approved,nutraceutical	BE0000213
NADH	approved,nutraceutical	BE0000545
NADH	approved,nutraceutical	BE0000550
NADH	approved,nutraceutical	BE0000367
NADH	approved,nutraceutical	BE0000684
NADH	approved,nutraceutical	BE0000676
NADH	approved,nutraceutical	BE0000173
NADH	approved,nutraceutical	BE0000338
NADH	approved,nutraceutical	BE0000493
NADH	approved,nutraceutical	BE0000245
NADH	approved,nutraceutical	BE0000295
NADH	approved,nutraceutical	BE0000284
NADH	approved,nutraceutical	BE0000427
NADH	approved,nutraceutical	BE0000512
NADH	approved,nutraceutical	BE0000596
NADH	approved,nutraceutical	BE0000729
NADH	approved,nutraceutical	BE0000243
NADH	approved,nutraceutical	BE0000313
NADH	approved,nutraceutical	BE0000376
NADH	approved,nutraceutical	BE0000027
NADH	approved,nutraceutical	BE0000737
NADH	approved,nutraceutical	BE0000191
NADH	approved,nutraceutical	BE0000648
NADH	approved,nutraceutical	BE0000754
NADH	approved,nutraceutical	BE0000089
NADH	approved,nutraceutical	BE0000500
NADH	approved,nutraceutical	BE0000485
NADH	approved,nutraceutical	BE0000137
NADH	approved,nutraceutical	BE0000525
NADH	approved,nutraceutical	BE0000569
NADH	approved,nutraceutical	BE0000093
NADH	approved,nutraceutical	BE0000319
NADH	approved,nutraceutical	BE0000037
NADH	approved,nutraceutical	BE0000421
NADH	approved,nutraceutical	BE0000065
NADH	approved,nutraceutical	BE0000010
NADH	approved,nutraceutical	BE0000096
NADH	approved,nutraceutical	BE0000735
NADH	approved,nutraceutical	BE0000587
NADH	approved,nutraceutical	BE0000344
NADH	approved,nutraceutical	BE0000252
Folic acid	approved,nutraceutical,vet_approved	BE0000652
Folic acid	approved,nutraceutical,vet_approved	BE0000271
Folic acid	approved,nutraceutical,vet_approved	BE0003405
Icosapent	approved,nutraceutical	BE0000262
Icosapent	approved,nutraceutical	BE0000017
Icosapent	approved,nutraceutical	BE0000215
